LogGDP,LogDebt,LogNationalSavings,LogRatio,GDP,Debt,NationalSavings,Ratio,Country_Name,Year
22.99826410260071,0,20.986854971312702,0,9727902141,0,1301593306.4658,0,Uruguay,1982-01-01
27.590144772235572,0,0,0,959947826212,0,0,0,"USSR (Former)",1982-01-01
NULL,0,0,0,0,0,0,NULL,Uzbekistan,1982-01-01
18.501361488037375,0,0,0,108402476,0,0,0,Vanuatu,1982-01-01
25.095624256777036,0,23.537354630917335,0,79230269767,0,16677971785.9535,0,Venezuela,1982-01-01
21.507323194662604,0,0,0,2190341259,0,0,0,"Viet Nam",1982-01-01
NULL,0,0,0,0,0,0,NULL,Yemen,1982-01-01
21.42755634932209,0,0,0,2022411300,0,0,0,"Yemen Arab Republic (Former)",1982-01-01
20.002374368417744,0,0,0,486318525,0,0,0,"Yemen Democratic (Former)",1982-01-01
24.86365866381231,0,0,0,62827496931,0,0,0,"Yugoslavia (Former)",1982-01-01
22.17614492874163,0,0,0,4275406099,0,-30355383.302899998,0,Zambia,1982-01-01
NULL,0,0,0,0,0,0,NULL,Zanzibar,1982-01-01
22.938824081267505,0,0,0,9166524844,0,0,0,Zimbabwe,1982-01-01
21.946876258190358,0,0,0,3399439011,0,0,0,Afghanistan,1983-01-01
21.593901150856222,0,20.843760248776157,0,2388427773,0,1128054437.1879,0,Albania,1983-01-01
24.611246703311902,0,23.294105200880328,0,48812228543,0,13076796026.669699,0,Algeria,1983-01-01
19.809751684306036,0,0,0,401112175,0,0,0,Andorra,1983-01-01
22.38283318736988,0,20.49961610765299,0,5257035898,0,799595160.0858,0,Angola,1983-01-01
16.7443455306458,0,0,0,18705825,0,0,0,Anguilla,1983-01-01
19.14628983390015,0,17.369616002090133,0,206598909,0,34956535.4028,0,"Antigua and Barbuda",1983-01-01
25.187606570803002,0,23.524767881641786,0,86863744333,0,16469365925.536802,0,Argentina,1983-01-01
NULL,0,0,0,0,0,0,NULL,Armenia,1983-01-01
19.66473370450456,0,0,0,346964735,0,0,0,Aruba,1983-01-01
25.983732164769545,0,24.21000905802759,0,192571271704,0,32679344808.168797,0,Australia,1983-01-01
24.991248386275696,0,23.486170489165836,0,71377489700,0,15845802713.4,0,Austria,1983-01-01
NULL,0,0,0,0,0,0,NULL,Azerbaijan,1983-01-01
21.306754477449253,0,0,0,1792280158,0,0,0,Bahamas,1983-01-01
22.110260568499662,0,21.07996092001364,0,4002802463,0,1428600199.0447,0,Bahrain,1983-01-01
23.480774606532144,0,21.69101313996676,0,15760530887,0,2632008658.129,0,Bangladesh,1983-01-01
20.938577692434468,0,18.885972804708192,0,1240248615,0,159247922.166,0,Barbados,1983-01-01
NULL,0,0,0,0,0,0,NULL,Belarus,1983-01-01
25.17902465064494,25.239366879651104,23.349563314232874,0.9976092019544748,86121476213,91478232033.44861,13822496932.1865,1.0622,Belgium,1983-01-01
19.057257573023918,0,17.065826908666793,0,189000000,0,25798500.000000004,0,Belize,1983-01-01
20.814429184149454,0,16.114948318690118,0,1095447929,0,9968576.153900001,0,Benin,1983-01-01
20.92734051138375,0,0,0,1226389730,0,0,0,Bermuda,1983-01-01
18.974586581101992,0,16.501213167127666,0,174003606,0,14668503.9858,0,Bhutan,1983-01-01
22.08298294783029,0,19.10312402343259,0,3895091267,0,197870636.36360002,0,Bolivia,1983-01-01
NULL,0,0,0,0,0,0,NULL,"Bosnia and Herzegovina",1983-01-01
20.645172541932716,0,19.274751529969116,0,924878136,0,234919046.544,0,Botswana,1983-01-01
25.861368000092597,0,23.840949798862223,0,170392084891,0,22593990456.5466,0,Brazil,1983-01-01
18.179500505152003,0,0,0,78570000,0,0,0,"British Virgin Islands",1983-01-01
22.19526138262856,0,0,0,4357922904,0,0,0,"Brunei Darussalam",1983-01-01
23.392922463015605,0,22.372104201787515,0,14435011735,0,5200934728.120501,0,Bulgaria,1983-01-01
21.12959946111862,0,18.501284228035264,0,1501303340,0,108394101.148,0,"Burkina Faso",1983-01-01
21.161314356253573,0,18.68556564425034,0,1549680095,0,130328095.98950002,0,Burundi,1983-01-01
20.609642132765618,0,0,0,892593772,0,0,0,Cambodia,1983-01-01
22.888187092113817,0,21.3731498551012,0,8713915714,0,1915318673.9372,0,Cameroon,1983-01-01
26.533820772859944,25.995966476706034,24.900602331760442,1.0206899134385274,333804314288,194941719544.192,65191982580.44641,0.584,Canada,1983-01-01
18.746452599431578,0,17.935872321979538,0,138509933,0,61581516.2118,0,"Cape Verde",1983-01-01
19.654937073281747,0,0,0,343582245,0,0,0,"Cayman Islands",1983-01-01
20.527199591604155,0,0,0,821957782,0,-8301773.5982,0,"Central African Republic",1983-01-01
20.423006140768113,0,17.090401550571567,0,740625858,0,26440343.1306,0,Chad,1983-01-01
23.788543596701047,0,20.618457936002276,0,21440416445,0,900497490.69,0,Chile,1983-01-01
26.47468469882098,0,0,0,314636769844,0,0,0,"China Peoples Republic of",1983-01-01
24.11722458483297,0,0,0,29783625061,0,0,0,"China: Hong Kong SAR",1983-01-01
20.805932229899476,0,0,0,1086179391,0,0,0,"China: Macao SAR",1983-01-01
24.725897226495434,0,22.500273174637517,0,54742008225,0,5912136888.300001,0,Colombia,1983-01-01
18.529711581729746,0,17.21703936048047,0,111519674,0,30009944.2734,0,Comoros,1983-01-01
21.46396068581168,0,0,0,2097392379,0,0,0,Congo,1983-01-01
16.946750258001273,0,0,0,22902354,0,0,0,"Cook Islands",1983-01-01
22.10911946545795,0,20.10737943144197,0,3998237458,0,540161880.5758,0,"Costa Rica",1983-01-01
22.645831526533698,0,20.81512330716707,0,6838481401,0,1096208568.5803,0,"Côte dIvoire",1983-01-01
NULL,0,0,0,0,0,0,NULL,Croatia,1983-01-01
23.823615571061154,0,0,0,22205716020,0,0,0,Cuba,1983-01-01
21.527377318340175,0,20.18184094969245,0,2234710035,0,581918493.1140001,0,Cyprus,1983-01-01
NULL,0,0,0,0,0,0,NULL,"Czech Republic",1983-01-01
24.651362345750623,0,0,0,50810168852,0,0,0,"Czechoslovakia (Former)",1983-01-01
23.277008907016846,0,0,0,12855131499,0,0,0,"Democratic Peoples Republic of Korea",1983-01-01
22.718538488667154,0,21.145432505480443,0,7354207892,0,1525262716.8008,0,"Democratic Republic of the Congo",1983-01-01
24.804269560053996,0,23.081102882291553,0,59204865328,0,10568068461.048,0,Denmark,1983-01-01
19.637345492719575,0,0,0,337590943,0,0,0,Djibouti,1983-01-01
18.375934434370457,0,16.306839184744764,0,95624004,0,12077311.705200002,0,Dominica,1983-01-01
23.08750433672905,0,20.946187391331126,0,10635936465,0,1249722534.6375,0,"Dominican Republic",1983-01-01
23.316153620022316,0,21.502761850667145,0,13368320726,0,2180373110.4105997,0,Ecuador,1983-01-01
23.65545094367539,0,21.663287410102615,0,18768597110,0,2560036645.8040004,0,Egypt,1983-01-01
21.01278393487141,0,19.0154752227301,0,1335783616,0,181265836.69120002,0,"El Salvador",1983-01-01
18.033010174750377,18.995688186177652,16.906923909081513,0.9493212353249841,67863587,177714375.2769,22008161.2641,2.6187,"Equatorial Guinea",1983-01-01
NULL,0,0,0,0,0,0,NULL,Eritrea,1983-01-01
NULL,0,0,0,0,0,0,NULL,Estonia,1983-01-01
NULL,0,0,0,0,0,0,NULL,Ethiopia,1983-01-01
22.662031006750343,0,0,0,6950163398,0,0,0,"Ethiopia (Former)",1983-01-01
20.849389077094862,0,0,0,1134421966,0,0,0,Fiji,1983-01-01
24.64095074693927,22.764286770620775,23.232001695254578,1.0824389534022427,50283898172,7698464810.133201,12289384713.236801,0.1531,Finland,1983-01-01
27.033845323557387,25.70921034282422,25.338304712069874,1.0515237521133312,550363784867,146341730396.1353,100991754523.09451,0.2659,France,1983-01-01
21.021798001186642,0,0,0,1347878890,0,0,0,"French Polynesia",1983-01-01
22.14691840475381,0,21.400792299402976,0,4152259184,0,1969001305.0528,0,Gabon,1983-01-01
20.08801094454144,0,0,0,529800429,0,0,0,Gambia,1983-01-01
NULL,0,0,0,0,0,0,NULL,Georgia,1983-01-01
27.337755881456026,0,25.81403684442446,0,745824296147,0,162515114130.43127,0,Germany,1983-01-01
22.406281158967946,0,19.342270044660662,0,5381759267,0,251328157.76889998,0,Ghana,1983-01-01
24.576087721805546,23.48752476899044,22.930504362735093,1.0463464312873143,47125859525,15867276902.0675,9090578302.3725,0.3367,Greece,1983-01-01
19.82967274121489,0,0,0,409182875,0,0,0,Greenland,1983-01-01
18.355252942188628,0,16.708632238626812,0,93666667,0,18049566.7309,0,Grenada,1983-01-01
22.811143515274683,0,20.450929309444,0,8067774569,0,761597919.3136,0,Guatemala,1983-01-01
21.344093765100737,0,18.852766547509816,0,1860467738,0,154046728.7064,0,Guinea,1983-01-01
19.944618134571048,0,16.583602542541726,0,459026332,0,15928213.7204,0,Guinea-Bissau,1983-01-01
20.46634502407701,0,0,0,773429457,0,-126223687.3824,0,Guyana,1983-01-01
21.207911742929017,0,19.496441104929765,0,1623600000,0,293222160,0,Haiti,1983-01-01
22.02368179265828,0,19.144843270575787,0,3670823250,0,206300266.65,0,Honduras,1983-01-01
23.888868829054218,0,22.61053160943942,0,23703032466,0,6601294541.781,0,Hungary,1983-01-01
21.725726091817208,20.571178170818797,20.261686382072465,1.056124540432798,2724977728,858912979.8656,630287348.4864,0.3152,Iceland,1983-01-01
26.114870719315185,0,24.45466568982743,0,219555463649,0,41737493639.674904,0,India,1983-01-01
25.264377808212668,0,23.57967741127802,0,93795039542,0,17398979835.041,0,Indonesia,1983-01-01
25.744728585585605,0,0,0,151632942534,0,0,0,"Iran (Islamic Republic of)",1983-01-01
23.137659507433064,0,0,0,11182987726,0,0,0,Iraq,1983-01-01
23.74882141033219,23.608754421435073,21.915614751189963,1.005932841114648,20605449371,17912317138.2103,3294811354.4229,0.8693000000000001,Ireland,1983-01-01
24.14361178025305,0,22.167448588026716,0,30579992135,0,4238386909.9110003,0,Israel,1983-01-01
26.784560639202763,0,25.193453683453384,0,428930457585,0,87373134210.06451,0,Italy,1983-01-01
22.137578921791615,0,20.184946226975473,0,4113659760,0,583728319.944,0,Jamaica,1983-01-01
27.828318819471225,27.39491709267004,26.59834421260629,1.0158205160955625,1218106621389,789698522646.4886,356052565432.0047,0.6483,Japan,1983-01-01
22.2834227573748,0,20.296378064960933,0,4759568060,0,652536781.026,0,Jordan,1983-01-01
NULL,0,0,0,0,0,0,NULL,Kazakhstan,1983-01-01
22.769631406841548,0,20.988811877651827,0,7739720454,0,1304142896.499,0,Kenya,1983-01-01
17.45015502673633,0,0,0,37888380,0,0,0,Kiribati,1983-01-01
NULL,0,0,0,0,0,0,NULL,Kosovo,1983-01-01
23.761559157847337,0,23.099329079922114,0,20869595122,0,10762450204.415401,0,Kuwait,1983-01-01
NULL,0,0,0,0,0,0,NULL,Kyrgyzstan,1983-01-01
20.02267412651005,0,0,0,496291556,0,0,0,"Lao Peoples Democratic Republic",1983-01-01
NULL,0,0,0,0,0,0,NULL,Latvia,1983-01-01
22.000302863272626,0,0,0,3585998749,0,-380115867.394,0,Lebanon,1983-01-01
19.689007199203427,0,18.8873835423074,0,355489830,0,159472737.738,0,Lesotho,1983-01-01
20.624858766623053,0,0,0,906279909,0,0,0,Liberia,1983-01-01
24.18255257080202,0,22.68510316031597,0,31794290634,0,7112382814.8258,0,Libya,1983-01-01
20.077047485536635,0,0,0,524023708,0,0,0,Liechtenstein,1983-01-01
NULL,0,0,0,0,0,0,NULL,Lithuania,1983-01-01
22.224183861491372,0,20.319031704908227,0,4485805260,0,667487822.6880001,0,Luxembourg,1983-01-01
21.765943970651993,0,17.445952726897563,0,2836804191,0,37729495.7403,0,Madagascar,1983-01-01
21.24214197220949,0,19.29723132348726,0,1680138340,0,240259782.62000003,0,Malawi,1983-01-01
24.206164956990833,0,23.050029482079054,0,32553963249,0,10244732234.460299,0,Malaysia,1983-01-01
18.56847384571123,0,16.64432518843743,0,115927302,0,16925386.092,0,Maldives,1983-01-01
20.799616029515498,0,17.871542404435324,0,1079340485,0,57744715.9475,0,Mali,1983-01-01
20.876613485573262,0,0,0,1165730173,0,0,0,Malta,1983-01-01
17.55025943885333,0,0,0,41877508,0,0,0,"Marshall Islands",1983-01-01
21.008849217684546,0,0,0,1330538012,0,-120945905.29079999,0,Mauritania,1983-01-01
20.834228399298137,0,18.67053530517071,0,1117353075,0,128383868.3175,0,Mauritius,1983-01-01
25.88243212883436,0,24.519854294331783,0,174019313797,0,44548944332.032,0,Mexico,1983-01-01
18.30639159755024,0,0,0,89200000,0,0,0,"Micronesia (Federated States of)",1983-01-01
20.820864783706057,0,0,0,1102520527,0,0,0,Monaco,1983-01-01
20.603178447931022,0,19.20156738269924,0,886842933,0,218340730.1046,0,Mongolia,1983-01-01
NULL,0,0,0,0,0,0,NULL,Montenegro,1983-01-01
17.282403197735754,0,0,0,32037037,0,0,0,Montserrat,1983-01-01
23.469098942665813,0,22.023054577140147,0,15577586304,0,3668521574.592,0,Morocco,1983-01-01
22.236178129287808,0,20.089741718783696,0,4539933173,0,530718187.92370003,0,Mozambique,1983-01-01
22.557263701764963,0,0,0,6258858779,0,0,0,Myanmar,1983-01-01
21.52494363502738,0,0,0,2229278071,0,0,0,Namibia,1983-01-01
17.367335993715116,0,0,0,34876925,0,0,0,Nauru,1983-01-01
21.636266610838916,0,19.864897831258595,0,2491788620,0,423853244.2620001,0,Nepal,1983-01-01
25.680024135216904,0,24.21641667099434,0,142132297766,0,32889413703.052402,0,Netherlands,1983-01-01
20.868222809580043,0,0,0,1155989830,0,0,0,"Netherlands Antilles",1983-01-01
20.529508610621757,0,0,0,823857891,0,0,0,"New Caledonia",1983-01-01
23.921592092429034,0,22.338796110941352,0,24491503353,0,5030554788.7062,0,"New Zealand",1983-01-01
21.73326431268266,0,19.173202989293898,0,2745596830,0,212234634.95900002,0,Nicaragua,1983-01-01
21.37378842219374,0,18.966953307825893,0,1916542124,0,172680445.3724,0,Niger,1983-01-01
25.10547401514027,0,22.684105386156258,0,80014524800,0,7105289802.240001,0,Nigeria,1983-01-01
24.830530760096135,23.786974677176104,23.589893971398606,1.0438709040171188,60780251366,21406804531.1052,17577648695.0472,0.3522,Norway,1983-01-01
20.812842986108986,0,0,0,1093711709,0,0,0,"Occupied Palestinian Territory",1983-01-01
22.85115092094355,0,21.594831636245406,0,8397088881,0,2390651204.4207,0,Oman,1983-01-01
24.242920641422213,0,22.525340570368407,0,33772768243,0,6062211899.6185,0,Pakistan,1983-01-01
17.248561840740333,0,0,0,30971000,0,0,0,Palau,1983-01-01
22.34829037810572,0,20.539791584873367,0,5078543669,0,832373307.3491001,0,Panama,1983-01-01
21.68544069091801,0,19.428784529812365,0,2617382713,0,274039970.0511,0,"Papua New Guinea",1983-01-01
22.47040336645008,0,20.719401889694193,0,5738153849,0,996143508.1864,0,Paraguay,1983-01-01
23.50469079894008,0,22.036752448779676,0,16142006313,0,3719118254.5151997,0,Peru,1983-01-01
24.328695474496296,0,22.67843556754194,0,36797490045,0,7065118088.64,0,Philippines,1983-01-01
25.067273552025753,0,23.67375314581412,0,77015578154,0,19115266497.8228,0,Poland,1983-01-01
24.014568389769,0,22.61620144741484,0,26877850685,0,6638829119.195,0,Portugal,1983-01-01
23.67624717343277,0,0,0,19163000000,0,0,0,"Puerto Rico",1983-01-01
22.592740709621367,0,21.224286266629807,0,6484890112,0,1650404533.504,0,Qatar,1983-01-01
25.177174320773037,0,0,0,85962270410,0,0,0,"Republic of Korea",1983-01-01
NULL,0,0,0,0,0,0,NULL,"Republic of Moldova",1983-01-01
24.585411126614222,0,23.00892431431981,0,47567287599,0,9832158346.7133,0,Romania,1983-01-01
NULL,0,0,0,0,0,0,NULL,"Russian Federation",1983-01-01
21.22561276978381,0,18.905881517954793,0,1652595253,0,162450113.3699,0,Rwanda,1983-01-01
18.139887740611627,0,0,0,75518464,0,0,0,"Saint Kitts and Nevis",1983-01-01
19.018865829619404,0,0,0,181881481,0,0,0,"Saint Lucia",1983-01-01
18.417363176907436,0,0,0,99668793,0,0,0,Samoa,1983-01-01
19.52871219932863,0,0,0,302839100,0,0,0,"San Marino",1983-01-01
18.142367394308685,0,0,0,75705956,0,0,0,"Sao Tome and Principe",1983-01-01
25.584477571695455,0,23.150644192091455,0,129180639978,0,11329142126.0706,0,"Saudi Arabia",1983-01-01
21.716484588670756,0,19.30520007875337,0,2699910844,0,242182002.7068,0,Senegal,1983-01-01
NULL,0,0,0,0,0,0,NULL,Serbia,1983-01-01
19.01070024754714,0,0,0,180402360,0,-6205841.184,0,Seychelles,1983-01-01
21.04689835894835,0,18.05316408805703,0,1382139308,0,69245179.3308,0,"Sierra Leone",1983-01-01
23.61000275057063,0,22.771135915661276,0,17934691568,0,7751373695.6896,0,Singapore,1983-01-01
NULL,0,0,0,0,0,0,NULL,Slovakia,1983-01-01
NULL,0,0,0,0,0,0,NULL,Slovenia,1983-01-01
18.62859580009925,0,15.98492785792631,0,123110859,0,8753182.074900001,0,"Solomon Islands",1983-01-01
20.316134577578804,0,0,0,665556824,0,0,0,Somalia,1983-01-01
25.162230204902357,0,23.767500364961364,0,84687191474,0,20993954766.404602,0,"South Africa",1983-01-01
NULL,0,0,0,0,0,0,NULL,"South Sudan",1983-01-01
25.83512090918933,24.642747240706747,24.224682496421647,1.0483863936449802,165977970587,50374314073.15451,33162398523.2826,0.30350000000000005,Spain,1983-01-01
22.379232188443563,0,20.637405087963717,0,5238139361,0,917722016.0472,0,"Sri Lanka",1983-01-01
18.533119024037696,0,16.566291626726997,0,111900319,0,15654854.6281,0,"St. Vincent and the Grenadines",1983-01-01
NULL,0,0,0,0,0,0,NULL,Sudan,1983-01-01
22.378528495325984,0,0,0,5234454615,0,0,0,"Sudan (Former)",1983-01-01
20.91441340879393,0,0,0,1210638095,0,0,0,Suriname,1983-01-01
20.28714917863006,0,17.686158049821255,0,646542297,0,47973438.4374,0,Swaziland,1983-01-01
25.305097328504655,0,23.59085430170443,0,97693154646,0,17594537151.744602,0,Sweden,1983-01-01
25.3796467165052,24.395612332544523,0,1.0403365314445476,105254463431,39344118430.507805,0,0.3738,Switzerland,1983-01-01
23.65672710210493,0,0,0,18792564103,0,0,0,"Syrian Arab Republic",1983-01-01
NULL,0,0,0,0,0,0,NULL,Tajikistan,1983-01-01
NULL,0,0,0,0,0,0,NULL,"The Former Yugoslav Republic of Macedonia",1983-01-01
24.44705896870453,0,22.77414863331485,0,41421212621,0,7774761608.9617,0,Thailand,1983-01-01
NULL,0,0,0,0,0,0,NULL,Timor-Leste,1983-01-01
20.419714868960423,0,14.153813476150681,0,738192264,0,1402565.3016,0,Togo,1983-01-01
18.26727821585646,0,0,0,85778437,0,0,0,Tonga,1983-01-01
22.772731302224198,0,20.840329503193676,0,7763750003,0,1124191000.4344,0,"Trinidad and Tobago",1983-01-01
22.913158552642567,0,21.433432246730124,0,8934254558,0,2034329762.8566,0,Tunisia,1983-01-01
25.141044587823046,0,23.367910582718157,0,82911912652,0,14078442768.3096,0,Turkey,1983-01-01
NULL,0,0,0,0,0,0,NULL,Turkmenistan,1983-01-01
17.64399415939569,0,0,0,45992742,0,0,0,"Turks and Caicos Islands",1983-01-01
15.200664769360419,0,0,0,3995442,0,0,0,Tuvalu,1983-01-01
22.920764431403178,0,0,0,9002466492,0,0,0,"United Republic of Tanzania: Mainland",1983-01-01
22.157919730955964,0,19.586147148146303,0,4198191738,0,320741848.78319997,0,Uganda,1983-01-01
NULL,0,0,0,0,0,0,NULL,Ukraine,1983-01-01
24.47988283915515,0,23.474487632198173,0,42803377037,0,15661755657.838303,0,"United Arab Emirates",1983-01-01
26.866720454968487,26.10057238152405,25.142432700855444,1.0293536885799015,465659470977,216438522110.1096,83027083675.1991,0.4648,"United Kingdom",1983-01-01
28.885753572280276,28.17749275391028,27.116146907693352,1.0251356933903109,3506900000000,1727148250000,597575760000,0.4925,"United States",1983-01-01
22.45237140038879,0,20.100596063203973,0,5635610957,0,536510163.10639995,0,Uruguay,1983-01-01
27.62404473879086,0,0,0,993047901290,0,0,0,"USSR (Former)",1983-01-01
NULL,0,0,0,0,0,0,NULL,Uzbekistan,1983-01-01
18.565960383625512,0,0,0,115636289,0,0,0,Vanuatu,1983-01-01
25.09295648889728,0,23.368668734784237,0,79019183488,0,14089120415.910398,0,Venezuela,1983-01-01
21.91377104231146,0,0,0,3288742278,0,0,0,"Viet Nam",1983-01-01
NULL,0,0,0,0,0,0,NULL,Yemen,1983-01-01
21.472169839491844,0,0,0,2114681061,0,0,0,"Yemen Arab Republic (Former)",1983-01-01
20.05390953375532,0,0,0,512038069,0,0,0,"Yemen Democratic (Former)",1983-01-01
24.888352742184004,0,0,0,64398278748,0,0,0,"Yugoslavia (Former)",1983-01-01
22.107633824048737,0,19.41791457963125,0,3992301921,0,271077300.43590003,0,Zambia,1983-01-01
NULL,0,0,0,0,0,0,NULL,Zanzibar,1983-01-01
22.84360190615592,0,0,0,8333937797,0,0,0,Zimbabwe,1983-01-01
21.935339499737022,0,0,0,3360445864,0,0,0,Afghanistan,1984-01-01
21.580957349990015,0,20.88259660237718,0,2357711660,0,1172725779.684,0,Albania,1984-01-01
24.692561964471928,0,23.549056906913084,0,52947249609,0,16874288450.388302,0,Algeria,1984-01-01
19.816509569762108,0,0,0,403832025,0,0,0,Andorra,1984-01-01
22.441115291400248,0,20.78876987795487,0,5572531586,0,1067697051.8776,0,Angola,1984-01-01
16.89351350159319,0,0,0,21714993,0,0,0,Anguilla,1984-01-01
19.270016182780275,0,17.63730964340682,0,233809253,0,45686328.036199994,0,"Antigua and Barbuda",1984-01-01
25.24433197380489,0,23.54223037650737,0,91933559505,0,16759487897.761501,0,Argentina,1984-01-01
NULL,0,0,0,0,0,0,NULL,Armenia,1984-01-01
19.716669540016305,0,0,0,365460785,0,0,0,Aruba,1984-01-01
26.054196248435083,0,24.45173394973741,0,206630135800,0,41615309350.12,0,Australia,1984-01-01
24.93221901283014,0,23.473353958875414,0,67286066253,0,15644010403.8225,0,Austria,1984-01-01
NULL,0,0,0,0,0,0,NULL,Azerbaijan,1984-01-01
21.387219835592553,0,0,0,1942457645,0,0,0,Bahamas,1984-01-01
22.15489187307453,0,21.347007015044163,0,4185499435,0,1865895648.123,0,Bahrain,1984-01-01
23.63963036689986,0,21.83539337616069,0,18474003543,0,3040820983.1778007,0,Bangladesh,1984-01-01
21.024736716342254,0,19.108094064967506,0,1351845748,0,198856509.5308,0,Barbados,1984-01-01
NULL,0,0,0,0,0,0,NULL,Belarus,1984-01-01
25.13404248301946,25.23605740842619,23.376104562266917,0.995957572779468,82333382578,91175987866.8772,14194275156.447199,1.1074,Belgium,1984-01-01
19.166894645449002,0,17.57086641992482,0,210900000,0,42749430,0,Belize,1984-01-01
20.773222486221762,0,18.246243060011857,0,1051225524,0,83992919.3676,0,Benin,1984-01-01
20.978711698204002,0,0,0,1291037116,0,0,0,Bermuda,1984-01-01
18.9568603927468,0,16.357216065488377,0,170946362,0,12701314.696600001,0,Bhutan,1984-01-01
22.113818388839874,0,20.32883590389084,0,4017069079,0,674064191.4562,0,Bolivia,1984-01-01
NULL,0,0,0,0,0,0,NULL,"Bosnia and Herzegovina",1984-01-01
20.691007421135033,0,19.25720207734409,0,968256337,0,230832310.7408,0,Botswana,1984-01-01
25.890943336298058,0,23.934073347006404,0,175506749236,0,24799103667.046803,0,Brazil,1984-01-01
18.273340156053656,0,0,0,86300000,0,0,0,"British Virgin Islands",1984-01-01
22.178982533320486,0,0,0,4287555240,0,0,0,"Brunei Darussalam",1984-01-01
23.46319172549974,0,22.50347143569825,0,15485837376,0,5931075715.008,0,Bulgaria,1984-01-01
21.01749903012071,0,18.983413190161674,0,1342096835,0,175546266.018,0,"Burkina Faso",1984-01-01
21.065856086019007,0,18.09773897949799,0,1408591472,0,72401601.6608,0,Burundi,1984-01-01
20.679898620678927,0,0,0,957559694,0,0,0,Cambodia,1984-01-01
22.873139817006052,0,21.458034374032042,0,8583776602,0,2084999336.6258001,0,Cameroon,1984-01-01
26.57302192551763,26.08964932853294,24.98093265141814,1.0185273704103048,347149696373,214087217753.2291,70644963211.9055,0.6167,Canada,1984-01-01
18.698768914247722,0,17.838149379744028,0,132060263,0,55848285.2227,0,"Cape Verde",1984-01-01
19.767610238529375,0,0,0,384559945,0,0,0,"Cayman Islands",1984-01-01
20.484088334870165,0,15.281081148126452,0,787275127,0,4330013.198500001,0,"Central African Republic",1984-01-01
20.522073052552884,0,17.227934743184136,0,817754766,0,30338701.818600003,0,Chad,1984-01-01
23.77978473900481,0,20.033276172054236,0,21253442921,0,501581252.9356,0,Chile,1984-01-01
26.483277591122775,0,0,0,317352059108,0,0,0,"China Peoples Republic of",1984-01-01
24.2304413485834,0,0,0,33353926836,0,0,0,"China: Hong Kong SAR",1984-01-01
20.952161968000546,0,0,0,1257211447,0,0,0,"China: Macao SAR",1984-01-01
24.713627155469425,0,22.615614228204155,0,54074423925,0,6634931815.5975,0,Colombia,1984-01-01
18.49290681501194,0,16.648379280245226,0,107489832,0,16994142.439200003,0,Comoros,1984-01-01
21.508810761647926,0,0,0,2193601963,0,0,0,Congo,1984-01-01
16.985058776266747,0,0,0,23796731,0,0,0,"Cook Islands",1984-01-01
22.260336398020936,0,20.569688430161293,0,4650945634,0,857634374.9096,0,"Costa Rica",1984-01-01
22.646259787082457,0,20.505793543564845,0,6841410680,0,804549895.9679999,0,"Côte dIvoire",1984-01-01
NULL,0,0,0,0,0,0,NULL,Croatia,1984-01-01
23.902959307391225,0,0,0,24039383641,0,0,0,Cuba,1984-01-01
21.579111131574617,0,20.39002693974243,0,2353362825,0,716598980.2125,0,Cyprus,1984-01-01
NULL,0,0,0,0,0,0,NULL,"Czech Republic",1984-01-01
24.55011790610897,0,0,0,45917764538,0,0,0,"Czechoslovakia (Former)",1984-01-01
23.228899445038365,0,0,0,12251319042,0,0,0,"Democratic Peoples Republic of Korea",1984-01-01
22.210445198053108,0,20.9572821495364,0,4424597709,0,1263665105.6904001,0,"Democratic Republic of the Congo",1984-01-01
24.778776771969127,0,23.174823789765597,0,57714643897,0,11606414887.6867,0,Denmark,1984-01-01
19.69440512467588,0,0,0,357413926,0,0,0,Djibouti,1984-01-01
18.49295516260234,0,16.5203929825496,0,107495029,0,14952558.5339,0,Dominica,1984-01-01
23.270534959964884,0,21.200647631089858,0,12772176870,0,1611848720.9940002,0,"Dominican Republic",1984-01-01
23.339066953348453,0,21.478600286110606,0,13678169796,0,2128323220.2576003,0,Ecuador,1984-01-01
23.78944351022393,0,21.55917907880951,0,21459719650,0,2306919862.375,0,Egypt,1984-01-01
21.151020062783374,0,19.010553819265763,0,1533809064,0,180375945.9264,0,"El Salvador",1984-01-01
18.037118673380636,18.994589735565107,15.891537329196254,0.9495924326077062,68142978,177519271.98779997,7972728.426,2.6050999999999997,"Equatorial Guinea",1984-01-01
NULL,0,0,0,0,0,0,NULL,Eritrea,1984-01-01
NULL,0,0,0,0,0,0,NULL,Estonia,1984-01-01
NULL,0,0,0,0,0,0,NULL,Ethiopia,1984-01-01
22.828639441073882,0,0,0,8210169790,0,0,0,"Ethiopia (Former)",1984-01-01
20.897068778984075,0,0,0,1189821079,0,0,0,Fiji,1984-01-01
24.676769262542663,22.78761744730596,23.302798651111605,1.08290255967326,52117637628,7880186809.3536005,13190974083.6468,0.1512,Finland,1984-01-01
26.9803566742588,25.741792425163247,25.28862351909787,1.048114918675392,521699023005,151188376866.849,96096960037.52101,0.2898,France,1984-01-01
21.053577673637683,0,0,0,1391401951,0,0,0,"French Polynesia",1984-01-01
22.19551979254324,0,21.578036515904287,0,4359049180,0,2350835222.774,0,Gabon,1984-01-01
20.06660730623586,0,0,0,518581266,0,0,0,Gambia,1984-01-01
NULL,0,0,0,0,0,0,NULL,Georgia,1984-01-01
